flow_id,src,dst,path_idx,path_hops,demand_mbps,rate_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
937,16,19,1,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20,8.2609,6.0026,1501500,1500000,1500,0.10
938,16,19,2,q_r17_r19 | q_r19_r22 | q_r22_r16 | q_r16_r1 | q_r1_r20,8.2609,0.0730,19500,18000,1500,7.69
939,16,21,0,q_r17_r19 | q_r19_r22,6.4732,6.4731,1618500,1617000,1500,0.09
940,17,0,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1,2.6960,1.6299,408000,408000,0,0.00
941,17,0,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1,2.6960,0.4240,106500,106500,0,0.00
942,17,0,3,q_r18_r6 | q_r6_r7 | q_r7_r3 | q_r3_r1,2.6960,0.6413,160500,160500,0,0.00
943,17,1,0,q_r18_r22 | q_r22_r7 | q_r7_r2,0.5989,0.2794,70500,69000,1500,2.13
944,17,1,1,q_r18_r6 | q_r6_r7 | q_r7_r2,0.5989,0.1351,34500,33000,1500,4.35
945,17,1,2,q_r18_r22 | q_r22_r15 | q_r15_r2,0.5989,0.1843,46500,46500,0,0.00
946,17,2,0,q_r18_r22 | q_r22_r7 | q_r7_r3,6.2824,4.6628,1167000,1167000,0,0.00
947,17,2,1,q_r18_r6 | q_r6_r13 | q_r13_r3,6.2824,0.7875,198000,198000,0,0.00
948,17,2,2,q_r18_r6 | q_r6_r7 | q_r7_r3,6.2824,0.8320,208500,208500,0,0.00
949,17,4,0,q_r18_r22 | q_r22_r19 | q_r19_r5,29.7166,15.0982,3775500,3775500,0,0.00
950,17,4,1,q_r18_r6 | q_r6_r13 | q_r13_r5,29.7166,12.1792,3045000,3045000,0,0.00
951,17,4,2,q_r18_r22 | q_r22_r7 | q_r7_r5,29.7166,2.3438,586500,586500,0,0.00
952,17,4,3,q_r18_r6 | q_r6_r7 | q_r7_r5,29.7166,0.0955,24000,24000,0,0.00
953,17,5,0,q_r18_r6,6.3622,6.3393,1585500,1585500,0,0.00
954,17,5,1,q_r18_r22 | q_r22_r7 | q_r7_r6,6.3622,0.0228,6000,6000,0,0.00
955,17,6,0,q_r18_r22 | q_r22_r7,1.6128,1.1999,300000,300000,0,0.00
956,17,6,1,q_r18_r6 | q_r6_r7,1.6128,0.4102,103500,103500,0,0.00
957,17,7,0,q_r18_r6 | q_r6_r13 | q_r13_r8,0.1063,0.0990,25500,25500,0,0.00
958,17,8,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.4037,0.2785,70500,70500,0,0.00
959,17,8,3,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.4037,0.1225,31500,30000,1500,4.76
960,17,9,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,4.9109,2.8439,711000,711000,0,0.00
961,17,9,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,4.9109,0.9027,226500,226500,0,0.00
962,17,9,3,q_r18_r6 | q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,4.9109,1.1613,291000,291000,0,0.00
963,17,12,0,q_r18_r6 | q_r6_r13,19.4713,19.0356,4759500,4759500,0,0.00
964,17,12,1,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r13,19.4713,0.0225,6000,6000,0,0.00
965,17,12,2,q_r18_r6 | q_r6_r7 | q_r7_r3 | q_r3_r13,19.4713,0.3409,85500,85500,0,0.00
966,17,12,3,q_r18_r22 | q_r22_r7 | q_r7_r3 | q_r3_r13,19.4713,0.0724,19500,19500,0,0.00
967,17,14,0,q_r18_r22 | q_r22_r15,1.9692,1.4522,364500,364500,0,0.00
968,17,14,1,q_r18_r6 | q_r6_r13 | q_r13_r12 | q_r12_r15,1.9692,0.1012,25500,3000,22500,88.24
969,17,14,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r15,1.9692,0.0377,10500,10500,0,0.00
970,17,14,3,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r15,1.9692,0.3781,96000,94500,1500,1.56
971,17,15,0,q_r18_r22 | q_r22_r16,0.8845,0.6788,171000,171000,0,0.00
972,17,15,1,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r16,0.8845,0.2055,52500,51000,1500,2.86
973,17,16,0,q_r18_r22 | q_r22_r19 | q_r19_r17,0.8066,0.2496,63000,61500,1500,2.38
974,17,16,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17,0.8066,0.2656,67500,66000,1500,2.22
975,17,16,2,q_r18_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,0.8066,0.2208,55500,54000,1500,2.70
976,17,16,3,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r4 | q_r4_r17,0.8066,0.0706,18000,16500,1500,8.33
977,17,18,0,q_r18_r22 | q_r22_r19,692.9544,390.9347,97734000,97731000,3000,0.00
978,17,18,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r19,692.9544,116.8090,29203500,29200500,3000,0.01
979,17,18,2,q_r18_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19,692.9544,79.8796,19971000,19968000,3000,0.02
980,17,18,3,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r19,692.9544,105.3311,26334000,26331000,3000,0.01
981,17,19,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,0.9239,0.4535,114000,112500,1500,1.32
982,17,19,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,0.9239,0.2627,66000,64500,1500,2.27
983,17,19,3,q_r18_r6 | q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,0.9239,0.2032,51000,49500,1500,2.94
984,17,21,0,q_r18_r22,58.2143,30.4962,7624500,7623000,1500,0.02
985,17,21,1,q_r18_r6 | q_r6_r7 | q_r7_r22,58.2143,27.6857,6922500,6921000,1500,0.02
986,17,21,3,q_r18_r6 | q_r6_r7 | q_r7_r5 | q_r5_r19 | q_r19_r22,58.2143,0.0238,6000,4500,1500,25.00
987,18,0,0,q_r19_r5 | q_r5_r1,24.6298,24.2768,6070500,6070500,0,0.00
988,18,0,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r1,24.6298,0.3466,87000,87000,0,0.00
989,18,1,0,q_r19_r22 | q_r22_r7 | q_r7_r2,23.1207,3.8676,967500,967500,0,0.00
990,18,1,1,q_r19_r5 | q_r5_r7 | q_r7_r2,23.1207,1.1960,300000,300000,0,0.00
991,18,1,2,q_r19_r22 | q_r22_r15 | q_r15_r2,23.1207,9.7987,2451000,2451000,0,0.00
992,18,1,3,q_r19_r5 | q_r5_r15 | q_r15_r2,23.1207,8.2585,2065500,2065500,0,0.00
993,18,2,0,q_r19_r22 | q_r22_r7 | q_r7_r3,187.0017,2.6996,675000,675000,0,0.00
994,18,2,1,q_r19_r5 | q_r5_r13 | q_r13_r3,187.0017,81.8306,20458500,20458500,0,0.00
995,18,2,2,q_r19_r5 | q_r5_r7 | q_r7_r3,187.0017,18.5313,4633500,4633500,0,0.00
996,18,2,3,q_r19_r5 | q_r5_r1 | q_r1_r3,187.0017,83.9404,20986500,20985000,1500,0.01
997,18,3,0,q_r19_r17 | q_r17_r4,77.1696,56.5234,14131500,14131500,0,0.00
998,18,3,1,q_r19_r5 | q_r5_r4,77.1696,20.6203,5155500,5155500,0,0.00
999,18,3,2,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r4,77.1696,0.0209,6000,6000,0,0.00
1000,18,4,0,q_r19_r5,303.8594,303.7871,75948000,75946500,1500,0.00
1001,18,4,1,q_r19_r22 | q_r22_r7 | q_r7_r5,303.8594,0.0484,13500,13500,0,0.00
1002,18,4,2,q_r19_r17 | q_r17_r4 | q_r4_r5,303.8594,0.0185,6000,4500,1500,25.00
1003,18,5,0,q_r19_r22 | q_r22_r7 | q_r7_r6,28.4115,10.5891,2647500,2647500,0,0.00
1004,18,5,1,q_r19_r5 | q_r5_r13 | q_r13_r6,28.4115,15.8538,3964500,3964500,0,0.00
1005,18,5,2,q_r19_r22 | q_r22_r18 | q_r18_r6,28.4115,1.8900,474000,472500,1500,0.32
1006,18,5,3,q_r19_r5 | q_r5_r7 | q_r7_r6,28.4115,0.0785,21000,21000,0,0.00
1007,18,6,0,q_r19_r22 | q_r22_r7,145.9127,43.1591,10791000,10791000,0,0.00
1008,18,6,1,q_r19_r5 | q_r5_r7,145.9127,101.7712,25443000,25443000,0,0.00
1009,18,6,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r7,145.9127,0.9785,246000,244500,1500,0.61
1010,18,7,0,q_r19_r5 | q_r5_r8,0.6088,0.2479,63000,63000,0,0.00
1011,18,7,1,q_r19_r5 | q_r5_r13 | q_r13_r8,0.6088,0.3459,87000,87000,0,0.00
1012,18,7,2,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r8,0.6088,0.0149,4500,4500,0,0.00
1013,18,8,0,q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.8258,0.9458,237000,237000,0,0.00
1014,18,8,1,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.8258,0.3413,85500,85500,0,0.00
1015,18,8,3,q_r19_r22 | q_r22_r16 | q_r16_r1 | q_r1_r20 | q_r20_r9,1.8258,0.5387,135000,135000,0,0.00
1016,18,9,0,q_r19_r5 | q_r5_r1 | q_r1_r10,18.8654,7.4792,1870500,1869000,1500,0.08
1017,18,9,2,q_r19_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,18.8654,11.3138,2829000,2827500,1500,0.05
1018,18,9,3,q_r19_r17 | q_r17_r4 | q_r4_r21 | q_r21_r10,18.8654,0.0725,19500,19500,0,0.00
1019,18,10,0,q_r19_r22 | q_r22_r11,8.3642,2.6515,663000,663000,0,0.00
1020,18,10,1,q_r19_r5 | q_r5_r11,8.3642,4.6263,1158000,1156500,1500,0.13
1021,18,10,2,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r11,8.3642,0.9229,231000,231000,0,0.00
1022,18,10,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r11,8.3642,0.1635,42000,40500,1500,3.57
1023,18,11,0,q_r19_r22 | q_r22_r15 | q_r15_r12,8.9339,4.2725,1069500,295500,774000,72.37
1024,18,11,1,q_r19_r5 | q_r5_r13 | q_r13_r12,8.9339,0.1203,31500,6000,25500,80.95
1025,18,11,2,q_r19_r5 | q_r5_r15 | q_r15_r12,8.9339,4.5126,1129500,300000,829500,73.44
1026,18,11,3,q_r19_r5 | q_r5_r8 | q_r8_r13 | q_r13_r12,8.9339,0.0285,7500,1500,6000,80.00
1027,18,12,0,q_r19_r5 | q_r5_r13,4.2367,4.2366,1060500,1059000,1500,0.14
1028,18,13,0,q_r19_r22 | q_r22_r7 | q_r7_r14,105.5789,53.0663,13267500,13266000,1500,0.01
1029,18,13,1,q_r19_r5 | q_r5_r7 | q_r7_r14,105.5789,1.9336,484500,483000,1500,0.31
1030,18,13,2,q_r19_r22 | q_r22_r15 | q_r15_r2 | q_r2_r14,105.5789,36.8533,9214500,9213000,1500,0.02
1031,18,13,3,q_r19_r22 | q_r22_r7 | q_r7_r2 | q_r2_r14,105.5789,13.7258,3432000,3430500,1500,0.04
1032,18,14,0,q_r19_r22 | q_r22_r15,187.3710,1.0651,267000,265500,1500,0.56
1033,18,14,1,q_r19_r5 | q_r5_r15,187.3710,186.3038,46576500,46575000,1500,0.00
1034,18,15,0,q_r19_r22 | q_r22_r16,30.7999,20.7727,5194500,5193000,1500,0.03
1035,18,15,1,q_r19_r5 | q_r5_r1 | q_r1_r16,30.7999,2.0723,519000,517500,1500,0.29
1036,18,15,2,q_r19_r5 | q_r5_r7 | q_r7_r22 | q_r22_r16,30.7999,7.8676,1968000,1966500,1500,0.08
1037,18,15,3,q_r19_r5 | q_r5_r15 | q_r15_r22 | q_r22_r16,30.7999,0.0874,22500,21000,1500,6.67
1038,18,16,0,q_r19_r17,53.7119,53.7119,13428000,13428000,0,0.00
1039,18,17,0,q_r19_r22 | q_r22_r18,355.7567,178.6749,44670000,44667000,3000,0.01
1040,18,17,1,q_r19_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,355.7567,124.5939,31149000,31147500,1500,0.00
1041,18,17,2,q_r19_r22 | q_r22_r7 | q_r7_r6 | q_r6_r18,355.7567,37.2295,9307500,9306000,1500,0.02
1042,18,17,3,q_r19_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,355.7567,15.2584,3816000,3814500,1500,0.04
1043,18,19,0,q_r19_r5 | q_r5_r1 | q_r1_r20,61.7400,28.0254,7006500,7005000,1500,0.02
1044,18,19,2,q_r19_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,61.7400,1.9983,501000,499500,1500,0.30
1045,18,19,3,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,61.7400,31.7153,7929000,7927500,1500,0.02
1046,18,20,0,q_r19_r17 | q_r17_r4 | q_r4_r21,2.5104,2.3541,589500,588000,1500,0.25
1047,18,20,1,q_r19_r5 | q_r5_r4 | q_r4_r21,2.5104,0.0692,18000,16500,1500,8.33
1048,18,20,2,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,2.5104,0.0526,13500,12000,1500,11.11
1049,18,20,3,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,2.5104,0.0344,9000,7500,1500,16.67
1050,18,21,0,q_r19_r22,138.4910,138.4891,34623000,34621500,1500,0.00
1051,19,0,0,q_r20_r1,1604.0583,1069.7104,267429000,267418500,10500,0.00
1052,19,0,1,q_r20_r9 | q_r9_r10 | q_r10_r1,1604.0583,246.7312,61683000,61680000,3000,0.00
1053,19,0,2,q_r20_r9 | q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r1,1604.0583,252.8730,63219000,63216000,3000,0.00
1054,19,0,3,q_r20_r9 | q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,1604.0583,34.7436,8686500,8686500,0,0.00
1055,19,1,0,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.2492,0.0275,7500,6000,1500,20.00
1056,19,1,1,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.2492,0.0880,22500,21000,1500,6.67
1057,19,1,2,q_r20_r1 | q_r1_r5 | q_r5_r15 | q_r15_r2,0.2492,0.1327,34500,34500,0,0.00
1058,19,2,0,q_r20_r1 | q_r1_r3,19.7408,2.5961,649500,649500,0,0.00
1059,19,2,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r3,19.7408,12.5548,3139500,3139500,0,0.00
1060,19,2,2,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,19.7408,2.7909,699000,699000,0,0.00
1061,19,2,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r3,19.7408,1.7991,450000,450000,0,0.00
1062,19,4,0,q_r20_r1 | q_r1_r5,271.6303,127.2211,31806000,31804500,1500,0.00
1063,19,4,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5,271.6303,112.8054,28201500,28201500,0,0.00
1064,19,4,2,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5,271.6303,22.3187,5580000,5580000,0,0.00
1065,19,4,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r5,271.6303,9.2850,2322000,2322000,0,0.00
1066,19,5,0,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,0.2228,0.0519,13500,13500,0,0.00
1067,19,5,1,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6,0.2228,0.0886,22500,22500,0,0.00
1068,19,5,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r6,0.2228,0.0738,19500,18000,1500,7.69
1069,19,6,0,q_r20_r1 | q_r1_r5 | q_r5_r7,0.4195,0.0671,18000,16500,1500,8.33
1070,19,6,1,q_r20_r1 | q_r1_r3 | q_r3_r7,0.4195,0.1493,37500,37500,0,0.00
1071,19,6,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7,0.4195,0.2031,51000,51000,0,0.00
1072,19,7,0,q_r20_r1 | q_r1_r5 | q_r5_r8,0.1777,0.0393,10500,9000,1500,14.29
1073,19,7,1,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r8,0.1777,0.0330,9000,9000,0,0.00
1074,19,7,2,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r8,0.1777,0.0618,16500,16500,0,0.00
1075,19,7,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r8,0.1777,0.0436,12000,12000,0,0.00
1076,19,8,0,q_r20_r9,2.2341,2.2340,559500,559500,0,0.00
1077,19,9,0,q_r20_r9 | q_r9_r10,208.1330,87.2886,21823500,21822000,1500,0.01
1078,19,9,1,q_r20_r1 | q_r1_r10,208.1330,107.9245,26982000,26980500,1500,0.01
1079,19,9,2,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,208.1330,9.3248,2332500,2331000,1500,0.06
1080,19,9,3,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,208.1330,3.5950,900000,898500,1500,0.17
1081,19,13,1,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r14,0.0292,0.0165,4500,3000,1500,33.33
1082,19,13,2,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2 | q_r2_r14,0.0292,0.0102,3000,1500,1500,50.00
1083,19,14,0,q_r20_r1 | q_r1_r5 | q_r5_r15,4.0095,1.9608,490500,489000,1500,0.31
1084,19,14,2,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r15,4.0095,2.0442,511500,511500,0,0.00
1085,19,15,0,q_r20_r1 | q_r1_r16,2.9236,1.3427,336000,334500,1500,0.45
1086,19,15,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r16,2.9236,0.8634,216000,216000,0,0.00
1087,19,15,2,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,2.9236,0.0428,12000,10500,1500,12.50
1088,19,15,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22 | q_r22_r16,2.9236,0.6747,169500,168000,1500,0.88
1089,19,16,0,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r17,0.8044,0.2072,52500,51000,1500,2.86
1090,19,16,1,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r17,0.8044,0.5423,136500,135000,1500,1.10
1091,19,16,2,q_r20_r1 | q_r1_r16 | q_r16_r22 | q_r22_r19 | q_r19_r17,0.8044,0.0461,12000,10500,1500,12.50
1092,19,17,1,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,0.4946,0.1598,40500,39000,1500,3.70
1093,19,17,2,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,0.4946,0.2943,75000,73500,1500,2.00
1094,19,17,3,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,0.4946,0.0371,10500,9000,1500,14.29
1095,19,18,0,q_r20_r1 | q_r1_r5 | q_r5_r19,99.0274,49.2236,12306000,12304500,1500,0.01
1096,19,18,1,q_r20_r1 | q_r1_r16 | q_r16_r22 | q_r22_r19,99.0274,0.0143,4500,3000,1500,33.33
1097,19,18,2,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r19,99.0274,49.3471,12337500,12337500,0,0.00
1098,19,18,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,99.0274,0.4424,111000,109500,1500,1.35
1099,19,20,0,q_r20_r9 | q_r9_r10 | q_r10_r21,0.1701,0.0229,6000,6000,0,0.00
1100,19,20,1,q_r20_r1 | q_r1_r10 | q_r10_r21,0.1701,0.0338,9000,7500,1500,16.67
1101,19,20,2,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.1701,0.0455,12000,10500,1500,12.50
1102,19,20,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.1701,0.0678,18000,18000,0,0.00
1103,19,21,0,q_r20_r1 | q_r1_r16 | q_r16_r22,22.2167,0.1472,37500,36000,1500,4.00
1104,19,21,1,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22,22.2167,9.6439,2412000,2410500,1500,0.06
1105,19,21,2,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22,22.2167,12.3733,3094500,3093000,1500,0.05
1106,19,21,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r22,22.2167,0.0523,13500,12000,1500,11.11
1107,20,0,0,q_r21_r10 | q_r10_r1,6.2706,0.4288,108000,108000,0,0.00
1108,20,0,1,q_r21_r4 | q_r4_r5 | q_r5_r1,6.2706,5.6107,1404000,1404000,0,0.00
1109,20,0,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,6.2706,0.2311,58500,58500,0,0.00
1110,20,2,0,q_r21_r10 | q_r10_r1 | q_r1_r3,1.7432,0.6894,172500,172500,0,0.00
1111,20,2,1,q_r21_r4 | q_r4_r5 | q_r5_r13 | q_r13_r3,1.7432,0.4427,111000,111000,0,0.00
1112,20,2,2,q_r21_r4 | q_r4_r5 | q_r5_r7 | q_r7_r3,1.7432,0.1579,40500,40500,0,0.00
1113,20,2,3,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r3,1.7432,0.4532,114000,112500,1500,1.32
1114,20,4,0,q_r21_r4 | q_r4_r5,2.1020,1.9130,478500,478500,0,0.00
1115,20,4,1,q_r21_r10 | q_r10_r1 | q_r1_r5,2.1020,0.1584,40500,40500,0,0.00
1116,20,4,2,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5,2.1020,0.0307,9000,9000,0,0.00
1117,20,6,0,q_r21_r4 | q_r4_r5 | q_r5_r7,0.1486,0.1085,28500,28500,0,0.00
1118,20,6,1,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7,0.1486,0.0120,3000,3000,0,0.00
1119,20,6,2,q_r21_r10 | q_r10_r1 | q_r1_r3 | q_r3_r7,0.1486,0.0127,4500,4500,0,0.00
1120,20,6,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,0.1486,0.0155,4500,4500,0,0.00
1121,20,9,0,q_r21_r10,17.4592,16.8080,4203000,4203000,0,0.00
1122,20,9,1,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r10,17.4592,0.6438,162000,162000,0,0.00
1123,20,14,0,q_r21_r4 | q_r4_r5 | q_r5_r15,0.7913,0.7210,181500,181500,0,0.00
1124,20,14,1,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r15,0.7913,0.0509,13500,13500,0,0.00
1125,20,14,2,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,0.7913,0.0187,6000,6000,0,0.00
1126,20,15,0,q_r21_r10 | q_r10_r1 | q_r1_r16,0.5578,0.1581,40500,40500,0,0.00
1127,20,15,1,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r16,0.5578,0.3875,97500,97500,0,0.00
1128,20,15,3,q_r21_r4 | q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.5578,0.0121,4500,4500,0,0.00
1129,20,18,0,q_r21_r4 | q_r4_r17 | q_r17_r19,0.3547,0.2384,60000,60000,0,0.00
1130,20,18,1,q_r21_r4 | q_r4_r5 | q_r5_r19,0.3547,0.0267,7500,6000,1500,20.00
1131,20,18,2,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r19,0.3547,0.0546,15000,15000,0,0.00
1132,20,18,3,q_r21_r4 | q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,0.3547,0.0350,9000,7500,1500,16.67
1133,20,19,0,q_r21_r10 | q_r10_r9 | q_r9_r20,6.7687,1.6088,403500,403500,0,0.00
1134,20,19,1,q_r21_r10 | q_r10_r1 | q_r1_r20,6.7687,2.6325,658500,658500,0,0.00
1135,20,19,2,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20,6.7687,2.2641,567000,565500,1500,0.26
1136,20,19,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,6.7687,0.2633,66000,64500,1500,2.27
1137,20,21,0,q_r21_r10 | q_r10_r1 | q_r1_r16 | q_r16_r22,0.1154,0.0985,25500,25500,0,0.00
1138,20,21,2,q_r21_r4 | q_r4_r5 | q_r5_r19 | q_r19_r22,0.1154,0.0144,4500,3000,1500,33.33
1139,21,0,1,q_r22_r19 | q_r19_r5 | q_r5_r1,2.7487,0.1835,46500,45000,1500,3.23
1140,21,0,2,q_r22_r7 | q_r7_r3 | q_r3_r1,2.7487,0.0172,4500,4500,0,0.00
1141,21,0,3,q_r22_r15 | q_r15_r5 | q_r5_r1,2.7487,2.5479,637500,637500,0,0.00
1142,21,1,0,q_r22_r7 | q_r7_r2,3.2638,0.8310,208500,208500,0,0.00
1143,21,1,1,q_r22_r15 | q_r15_r2,3.2638,2.4323,609000,609000,0,0.00
1144,21,2,0,q_r22_r7 | q_r7_r3,47.7086,47.7041,11926500,11926500,0,0.00
1145,21,3,0,q_r22_r19 | q_r19_r17 | q_r17_r4,4.9367,0.0604,16500,16500,0,0.00
1146,21,3,1,q_r22_r7 | q_r7_r5 | q_r5_r4,4.9367,0.0123,4500,4500,0,0.00
1147,21,3,2,q_r22_r19 | q_r19_r5 | q_r5_r4,4.9367,4.2902,1074000,1074000,0,0.00
1148,21,3,3,q_r22_r15 | q_r15_r5 | q_r5_r4,4.9367,0.5738,144000,144000,0,0.00
1149,21,4,0,q_r22_r19 | q_r19_r5,186.5169,1.5698,393000,393000,0,0.00
1150,21,4,1,q_r22_r7 | q_r7_r5,186.5169,0.4569,115500,115500,0,0.00
1151,21,4,2,q_r22_r15 | q_r15_r5,186.5169,167.9716,41994000,41992500,1500,0.00
1152,21,4,3,q_r22_r11 | q_r11_r5,186.5169,16.5187,4131000,4131000,0,0.00
1153,21,5,0,q_r22_r7 | q_r7_r6,117.4507,116.7376,29185500,29185500,0,0.00
1154,21,5,1,q_r22_r18 | q_r18_r6,117.4507,0.6410,160500,160500,0,0.00
1155,21,5,2,q_r22_r7 | q_r7_r3 | q_r3_r13 | q_r13_r6,117.4507,0.0690,18000,18000,0,0.00
1156,21,6,0,q_r22_r7,28.2246,28.2242,7057500,7057500,0,0.00
1157,21,7,0,q_r22_r19 | q_r19_r5 | q_r5_r8,4.1765,0.0553,15000,15000,0,0.00
1158,21,7,1,q_r22_r7 | q_r7_r5 | q_r5_r8,4.1765,1.1788,295500,295500,0,0.00
1159,21,7,2,q_r22_r15 | q_r15_r5 | q_r5_r8,4.1765,2.6595,666000,666000,0,0.00
1160,21,7,3,q_r22_r11 | q_r11_r5 | q_r5_r8,4.1765,0.2829,72000,72000,0,0.00
