src,dst,path_idx,path_hops,demand_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
19,2,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r3,19.7408,3139500,3139500,0,0.00
19,2,2,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,19.7408,699000,699000,0,0.00
19,2,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r3,19.7408,450000,450000,0,0.00
19,4,0,q_r20_r1 | q_r1_r5,271.6303,31806000,31804500,1500,0.00
19,4,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5,271.6303,28201500,28201500,0,0.00
19,4,2,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5,271.6303,5580000,5580000,0,0.00
19,4,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r5,271.6303,2322000,2322000,0,0.00
19,5,0,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,0.2228,13500,13500,0,0.00
19,5,1,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6,0.2228,22500,22500,0,0.00
19,5,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r6,0.2228,19500,18000,1500,7.69
19,6,0,q_r20_r1 | q_r1_r5 | q_r5_r7,0.4195,18000,16500,1500,8.33
19,6,1,q_r20_r1 | q_r1_r3 | q_r3_r7,0.4195,37500,37500,0,0.00
19,6,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7,0.4195,51000,51000,0,0.00
19,7,0,q_r20_r1 | q_r1_r5 | q_r5_r8,0.1777,10500,9000,1500,14.29
19,7,1,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r8,0.1777,9000,9000,0,0.00
19,7,2,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r8,0.1777,16500,16500,0,0.00
19,7,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r8,0.1777,12000,12000,0,0.00
19,8,0,q_r20_r9,2.2341,559500,559500,0,0.00
19,9,0,q_r20_r9 | q_r9_r10,208.1330,21823500,21822000,1500,0.01
19,9,1,q_r20_r1 | q_r1_r10,208.1330,26982000,26980500,1500,0.01
19,9,2,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,208.1330,2332500,2331000,1500,0.06
19,9,3,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,208.1330,900000,898500,1500,0.17
19,13,1,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r14,0.0292,4500,3000,1500,33.33
19,13,2,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2 | q_r2_r14,0.0292,3000,1500,1500,50.00
19,14,0,q_r20_r1 | q_r1_r5 | q_r5_r15,4.0095,490500,489000,1500,0.31
19,14,2,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r15,4.0095,511500,511500,0,0.00
19,15,0,q_r20_r1 | q_r1_r16,2.9236,336000,334500,1500,0.45
19,15,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r16,2.9236,216000,216000,0,0.00
19,15,2,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,2.9236,12000,10500,1500,12.50
19,15,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22 | q_r22_r16,2.9236,169500,168000,1500,0.88
19,16,0,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r17,0.8044,52500,51000,1500,2.86
19,16,1,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r17,0.8044,136500,135000,1500,1.10
19,16,2,q_r20_r1 | q_r1_r16 | q_r16_r22 | q_r22_r19 | q_r19_r17,0.8044,12000,10500,1500,12.50
19,17,1,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,0.4946,40500,39000,1500,3.70
19,17,2,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,0.4946,75000,73500,1500,2.00
19,17,3,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,0.4946,10500,9000,1500,14.29
19,18,0,q_r20_r1 | q_r1_r5 | q_r5_r19,99.0274,12306000,12304500,1500,0.01
19,18,1,q_r20_r1 | q_r1_r16 | q_r16_r22 | q_r22_r19,99.0274,4500,3000,1500,33.33
19,18,2,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r19,99.0274,12337500,12337500,0,0.00
19,18,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,99.0274,111000,109500,1500,1.35
19,20,0,q_r20_r9 | q_r9_r10 | q_r10_r21,0.1701,6000,6000,0,0.00
19,20,1,q_r20_r1 | q_r1_r10 | q_r10_r21,0.1701,9000,7500,1500,16.67
19,20,2,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.1701,12000,10500,1500,12.50
19,20,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.1701,18000,18000,0,0.00
19,21,0,q_r20_r1 | q_r1_r16 | q_r16_r22,22.2167,37500,36000,1500,4.00
19,21,1,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22,22.2167,2412000,2410500,1500,0.06
19,21,2,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22,22.2167,3094500,3093000,1500,0.05
19,21,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r22,22.2167,13500,12000,1500,11.11
20,0,0,q_r21_r10 | q_r10_r1,6.2706,108000,108000,0,0.00
20,0,1,q_r21_r4 | q_r4_r5 | q_r5_r1,6.2706,1404000,1404000,0,0.00
20,0,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,6.2706,58500,58500,0,0.00
20,2,0,q_r21_r10 | q_r10_r1 | q_r1_r3,1.7432,172500,172500,0,0.00
20,2,1,q_r21_r4 | q_r4_r5 | q_r5_r13 | q_r13_r3,1.7432,111000,111000,0,0.00
20,2,2,q_r21_r4 | q_r4_r5 | q_r5_r7 | q_r7_r3,1.7432,40500,40500,0,0.00
20,2,3,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r3,1.7432,114000,112500,1500,1.32
20,4,0,q_r21_r4 | q_r4_r5,2.1020,478500,478500,0,0.00
20,4,1,q_r21_r10 | q_r10_r1 | q_r1_r5,2.1020,40500,40500,0,0.00
20,4,2,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5,2.1020,9000,9000,0,0.00
20,6,0,q_r21_r4 | q_r4_r5 | q_r5_r7,0.1486,28500,28500,0,0.00
20,6,1,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7,0.1486,3000,3000,0,0.00
20,6,2,q_r21_r10 | q_r10_r1 | q_r1_r3 | q_r3_r7,0.1486,4500,4500,0,0.00
20,6,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,0.1486,4500,4500,0,0.00
20,9,0,q_r21_r10,17.4592,4203000,4203000,0,0.00
20,9,1,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r10,17.4592,162000,162000,0,0.00
20,14,0,q_r21_r4 | q_r4_r5 | q_r5_r15,0.7913,181500,181500,0,0.00
20,14,1,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r15,0.7913,13500,13500,0,0.00
20,14,2,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,0.7913,6000,6000,0,0.00
20,15,0,q_r21_r10 | q_r10_r1 | q_r1_r16,0.5578,40500,40500,0,0.00
20,15,1,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r16,0.5578,97500,97500,0,0.00
20,15,3,q_r21_r4 | q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.5578,4500,4500,0,0.00
20,18,0,q_r21_r4 | q_r4_r17 | q_r17_r19,0.3547,60000,60000,0,0.00
20,18,1,q_r21_r4 | q_r4_r5 | q_r5_r19,0.3547,7500,6000,1500,20.00
20,18,2,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r19,0.3547,15000,15000,0,0.00
20,18,3,q_r21_r4 | q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,0.3547,9000,7500,1500,16.67
20,19,0,q_r21_r10 | q_r10_r9 | q_r9_r20,6.7687,403500,403500,0,0.00
20,19,1,q_r21_r10 | q_r10_r1 | q_r1_r20,6.7687,658500,658500,0,0.00
20,19,2,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20,6.7687,567000,565500,1500,0.26
20,19,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,6.7687,66000,64500,1500,2.27
20,21,0,q_r21_r10 | q_r10_r1 | q_r1_r16 | q_r16_r22,0.1154,25500,25500,0,0.00
20,21,2,q_r21_r4 | q_r4_r5 | q_r5_r19 | q_r19_r22,0.1154,4500,3000,1500,33.33
21,0,1,q_r22_r19 | q_r19_r5 | q_r5_r1,2.7487,46500,45000,1500,3.23
21,0,2,q_r22_r7 | q_r7_r3 | q_r3_r1,2.7487,4500,4500,0,0.00
21,0,3,q_r22_r15 | q_r15_r5 | q_r5_r1,2.7487,637500,637500,0,0.00
21,1,0,q_r22_r7 | q_r7_r2,3.2638,208500,208500,0,0.00
21,1,1,q_r22_r15 | q_r15_r2,3.2638,609000,609000,0,0.00
21,2,0,q_r22_r7 | q_r7_r3,47.7086,11926500,11926500,0,0.00
21,3,0,q_r22_r19 | q_r19_r17 | q_r17_r4,4.9367,16500,16500,0,0.00
21,3,1,q_r22_r7 | q_r7_r5 | q_r5_r4,4.9367,4500,4500,0,0.00
21,3,2,q_r22_r19 | q_r19_r5 | q_r5_r4,4.9367,1074000,1074000,0,0.00
21,3,3,q_r22_r15 | q_r15_r5 | q_r5_r4,4.9367,144000,144000,0,0.00
21,4,0,q_r22_r19 | q_r19_r5,186.5169,393000,393000,0,0.00
21,4,1,q_r22_r7 | q_r7_r5,186.5169,115500,115500,0,0.00
21,4,2,q_r22_r15 | q_r15_r5,186.5169,41994000,41992500,1500,0.00
21,4,3,q_r22_r11 | q_r11_r5,186.5169,4131000,4131000,0,0.00
21,5,0,q_r22_r7 | q_r7_r6,117.4507,29185500,29185500,0,0.00
21,5,1,q_r22_r18 | q_r18_r6,117.4507,160500,160500,0,0.00
21,5,2,q_r22_r7 | q_r7_r3 | q_r3_r13 | q_r13_r6,117.4507,18000,18000,0,0.00
21,6,0,q_r22_r7,28.2246,7057500,7057500,0,0.00
21,7,0,q_r22_r19 | q_r19_r5 | q_r5_r8,4.1765,15000,15000,0,0.00
21,7,1,q_r22_r7 | q_r7_r5 | q_r5_r8,4.1765,295500,295500,0,0.00
21,7,2,q_r22_r15 | q_r15_r5 | q_r5_r8,4.1765,666000,666000,0,0.00
21,7,3,q_r22_r11 | q_r11_r5 | q_r5_r8,4.1765,72000,72000,0,0.00
21,8,2,q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.1784,45000,43500,1500,3.33
21,9,1,q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,3.1898,54000,52500,1500,2.78
21,9,2,q_r22_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,3.1898,7500,7500,0,0.00
21,9,3,q_r22_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10,3.1898,738000,738000,0,0.00
21,10,0,q_r22_r11,0.0214,6000,6000,0,0.00
21,11,0,q_r22_r15 | q_r15_r12,5.9415,579000,171000,408000,70.47
21,11,1,q_r22_r19 | q_r19_r5 | q_r5_r13 | q_r13_r12,5.9415,51000,7500,43500,85.29
21,11,2,q_r22_r15 | q_r15_r5 | q_r5_r13 | q_r13_r12,5.9415,811500,123000,688500,84.84
21,11,3,q_r22_r7 | q_r7_r3 | q_r3_r13 | q_r13_r12,5.9415,46500,7500,39000,83.87
21,12,2,q_r22_r18 | q_r18_r6 | q_r6_r13,1.3159,10500,10500,0,0.00
21,12,3,q_r22_r7 | q_r7_r6 | q_r6_r13,1.3159,318000,318000,0,0.00
21,13,0,q_r22_r7 | q_r7_r14,121.4069,12015000,12013500,1500,0.01
21,13,1,q_r22_r15 | q_r15_r2 | q_r2_r14,121.4069,10612500,10611000,1500,0.01
21,13,2,q_r22_r7 | q_r7_r2 | q_r2_r14,121.4069,7209000,7207500,1500,0.02
21,13,3,q_r22_r19 | q_r19_r5 | q_r5_r7 | q_r7_r14,121.4069,519000,519000,0,0.00
21,14,0,q_r22_r15,295.9318,73983000,73983000,0,0.00
21,15,0,q_r22_r16,32.8676,8203500,8203500,0,0.00
21,15,3,q_r22_r15 | q_r15_r5 | q_r5_r1 | q_r1_r16,32.8676,15000,15000,0,0.00
21,16,0,q_r22_r19 | q_r19_r17,4.7203,1180500,1180500,0,0.00
21,17,0,q_r22_r18,225.2239,49392000,49390500,1500,0.00
21,17,1,q_r22_r7 | q_r7_r6 | q_r6_r18,225.2239,6904500,6904500,0,0.00
21,17,3,q_r22_r7 | q_r7_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,225.2239,10500,9000,1500,14.29
21,18,0,q_r22_r19,719.7181,179928000,179926500,1500,0.00
21,19,1,q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,2.3207,216000,216000,0,0.00
21,19,3,q_r22_r15 | q_r15_r5 | q_r5_r1 | q_r1_r20,2.3207,364500,363000,1500,0.41
21,20,0,q_r22_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,0.0874,4500,4500,0,0.00
21,20,2,q_r22_r19 | q_r19_r5 | q_r5_r4 | q_r4_r21,0.0874,19500,19500,0,0.00
