flow_id,src,dst,path_idx,path_hops,rate_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
1019,19,7,0,q_r20_r1 | q_r1_r5 | q_r5_r8,0.0478,12000,10500,1500,12.50
1020,19,7,1,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r8,0.0401,10500,9000,1500,14.29
1021,19,7,2,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r8,0.0752,19500,18000,1500,7.69
1022,19,7,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r8,0.0530,13500,13500,0,0.00
1023,19,8,0,q_r20_r9,0.7599,190500,190500,0,0.00
1024,19,9,0,q_r20_r9 | q_r9_r10,75.4832,18871500,18871500,0,0.00
1025,19,9,1,q_r20_r1 | q_r1_r10,93.3281,23332500,23331000,1500,0.01
1026,19,9,2,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,8.0637,2016000,2014500,1500,0.07
1027,19,9,3,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,3.1088,778500,777000,1500,0.19
1028,19,10,0,q_r20_r1 | q_r1_r5 | q_r5_r11,0.0104,3000,1500,1500,50.00
1029,19,10,2,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r11,0.0114,3000,3000,0,0.00
1030,19,10,3,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r11,0.0174,4500,3000,1500,33.33
1031,19,13,1,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r14,0.0621,16500,15000,1500,9.09
1032,19,13,2,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2 | q_r2_r14,0.0383,10500,9000,1500,14.29
1033,19,14,0,q_r20_r1 | q_r1_r5 | q_r5_r15,1.9544,489000,487500,1500,0.31
1034,19,14,2,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r15,2.0376,510000,508500,1500,0.29
1035,19,15,0,q_r20_r1 | q_r1_r16,1.0909,273000,271500,1500,0.55
1036,19,15,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r16,0.7015,175500,175500,0,0.00
1037,19,15,2,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.0348,9000,7500,1500,16.67
1038,19,15,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22 | q_r22_r16,0.5482,138000,136500,1500,1.09
1039,19,16,1,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r17,0.0214,6000,4500,1500,25.00
1040,19,18,0,q_r20_r1 | q_r1_r5 | q_r5_r19,41.8870,10473000,10471500,1500,0.01
1041,19,18,1,q_r20_r1 | q_r1_r16 | q_r16_r22 | q_r22_r19,0.0122,4500,3000,1500,33.33
1042,19,18,2,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r19,41.9922,10498500,10498500,0,0.00
1043,19,18,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,0.3765,94500,93000,1500,1.59
1044,19,20,0,q_r20_r9 | q_r9_r10 | q_r10_r21,0.0415,10500,10500,0,0.00
1045,19,20,1,q_r20_r1 | q_r1_r10 | q_r10_r21,0.0611,16500,15000,1500,9.09
1046,19,20,2,q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.0824,21000,19500,1500,7.14
1047,19,20,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.1226,31500,31500,0,0.00
1048,19,21,0,q_r20_r1 | q_r1_r16 | q_r16_r22,0.1578,40500,39000,1500,3.70
1049,19,21,1,q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22,10.3355,2584500,2583000,1500,0.06
1050,19,21,2,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22,13.2607,3316500,3315000,1500,0.05
1051,19,21,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r22,0.0561,15000,13500,1500,10.00
1052,20,0,0,q_r21_r10 | q_r10_r1,0.3650,91500,91500,0,0.00
1053,20,0,1,q_r21_r4 | q_r4_r5 | q_r5_r1,4.7768,1195500,1195500,0,0.00
1054,20,0,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,0.1968,49500,49500,0,0.00
1055,20,1,0,q_r21_r4 | q_r4_r5 | q_r5_r7 | q_r7_r2,0.4820,121500,121500,0,0.00
1056,20,1,1,q_r21_r4 | q_r4_r5 | q_r5_r15 | q_r15_r2,0.6888,172500,172500,0,0.00
1057,20,2,0,q_r21_r10 | q_r10_r1 | q_r1_r3,0.6907,174000,174000,0,0.00
1058,20,2,1,q_r21_r4 | q_r4_r5 | q_r5_r13 | q_r13_r3,0.4435,111000,111000,0,0.00
1059,20,2,2,q_r21_r4 | q_r4_r5 | q_r5_r7 | q_r7_r3,0.1582,40500,40500,0,0.00
1060,20,2,3,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r3,0.4540,114000,114000,0,0.00
1061,20,4,0,q_r21_r4 | q_r4_r5,5.7094,1428000,1428000,0,0.00
1062,20,4,1,q_r21_r10 | q_r10_r1 | q_r1_r5,0.4726,118500,118500,0,0.00
1063,20,4,2,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5,0.0915,24000,24000,0,0.00
1064,20,6,0,q_r21_r4 | q_r4_r5 | q_r5_r7,0.1429,36000,36000,0,0.00
1065,20,6,1,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7,0.0158,4500,4500,0,0.00
1066,20,6,2,q_r21_r10 | q_r10_r1 | q_r1_r3 | q_r3_r7,0.0167,4500,4500,0,0.00
1067,20,6,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,0.0204,6000,6000,0,0.00
1068,20,9,0,q_r21_r10,5.6908,1423500,1423500,0,0.00
1069,20,9,1,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r10,0.2180,55500,55500,0,0.00
1070,20,10,0,q_r21_r4 | q_r4_r5 | q_r5_r11,0.0128,4500,4500,0,0.00
1071,20,10,3,q_r21_r4 | q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r11,0.0183,6000,6000,0,0.00
1072,20,14,0,q_r21_r4 | q_r4_r5 | q_r5_r15,1.5223,381000,381000,0,0.00
1073,20,14,1,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r15,0.1075,27000,27000,0,0.00
1074,20,14,2,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,0.0395,10500,9000,1500,14.29
1075,20,15,0,q_r21_r10 | q_r10_r1 | q_r1_r16,0.0675,18000,18000,0,0.00
1076,20,15,1,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r16,0.1654,42000,40500,1500,3.57
1077,20,17,0,q_r21_r10 | q_r10_r1 | q_r1_r16 | q_r16_r22 | q_r22_r18,0.0284,7500,7500,0,0.00
1078,20,18,0,q_r21_r4 | q_r4_r17 | q_r17_r19,0.1047,27000,25500,1500,5.56
1079,20,18,1,q_r21_r4 | q_r4_r5 | q_r5_r19,0.0117,3000,1500,1500,50.00
1080,20,18,2,q_r21_r10 | q_r10_r1 | q_r1_r5 | q_r5_r19,0.0240,6000,6000,0,0.00
1081,20,18,3,q_r21_r4 | q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,0.0154,4500,3000,1500,33.33
1082,20,19,0,q_r21_r10 | q_r10_r9 | q_r9_r20,1.6099,403500,403500,0,0.00
1083,20,19,1,q_r21_r10 | q_r10_r1 | q_r1_r20,2.6342,660000,658500,1500,0.23
1084,20,19,2,q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20,2.2656,567000,565500,1500,0.26
1085,20,19,3,q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,0.2634,66000,64500,1500,2.27
1086,20,21,0,q_r21_r10 | q_r10_r1 | q_r1_r16 | q_r16_r22,0.3775,94500,94500,0,0.00
1087,20,21,2,q_r21_r4 | q_r4_r5 | q_r5_r19 | q_r19_r22,0.0550,15000,13500,1500,10.00
1088,21,0,1,q_r22_r19 | q_r19_r5 | q_r5_r1,0.2018,51000,49500,1500,2.94
1089,21,0,2,q_r22_r7 | q_r7_r3 | q_r3_r1,0.0190,6000,6000,0,0.00
1090,21,0,3,q_r22_r15 | q_r15_r5 | q_r5_r1,2.8017,700500,700500,0,0.00
1091,21,1,0,q_r22_r7 | q_r7_r2,2.6985,675000,675000,0,0.00
1092,21,1,1,q_r22_r15 | q_r15_r2,7.8982,1975500,1975500,0,0.00
1093,21,2,0,q_r22_r7 | q_r7_r3,33.1722,8293500,8293500,0,0.00
1094,21,3,0,q_r22_r19 | q_r19_r17 | q_r17_r4,0.0143,4500,4500,0,0.00
1095,21,3,2,q_r22_r19 | q_r19_r5 | q_r5_r4,1.0161,255000,255000,0,0.00
1096,21,3,3,q_r22_r15 | q_r15_r5 | q_r5_r4,0.1359,34500,34500,0,0.00
1097,21,4,0,q_r22_r19 | q_r19_r5,0.5819,145500,145500,0,0.00
1098,21,4,1,q_r22_r7 | q_r7_r5,0.1694,43500,43500,0,0.00
1099,21,4,2,q_r22_r15 | q_r15_r5,62.2694,15568500,15568500,0,0.00
1100,21,4,3,q_r22_r11 | q_r11_r5,6.1237,1531500,1531500,0,0.00
1101,21,5,0,q_r22_r7 | q_r7_r6,4.1064,1027500,1027500,0,0.00
1102,21,5,1,q_r22_r18 | q_r18_r6,0.0225,6000,6000,0,0.00
1103,21,6,0,q_r22_r7,66.7034,16677000,16677000,0,0.00
1104,21,7,0,q_r22_r19 | q_r19_r5 | q_r5_r8,0.1523,39000,39000,0,0.00
1105,21,7,1,q_r22_r7 | q_r7_r5 | q_r5_r8,3.2469,813000,813000,0,0.00
1106,21,7,2,q_r22_r15 | q_r15_r5 | q_r5_r8,7.3254,1831500,1831500,0,0.00
1107,21,7,3,q_r22_r11 | q_r11_r5 | q_r5_r8,0.7792,195000,195000,0,0.00
1108,21,8,2,q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.2499,313500,313500,0,0.00
1109,21,8,3,q_r22_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.0218,6000,6000,0,0.00
1110,21,9,1,q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,0.2725,69000,69000,0,0.00
1111,21,9,2,q_r22_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,0.0337,9000,9000,0,0.00
1112,21,9,3,q_r22_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10,3.7710,943500,943500,0,0.00
1113,21,11,0,q_r22_r15 | q_r15_r12,0.6618,166500,55500,111000,66.67
1114,21,11,1,q_r22_r19 | q_r19_r5 | q_r5_r13 | q_r13_r12,0.0580,15000,0,15000,100.00
1115,21,11,2,q_r22_r15 | q_r15_r5 | q_r5_r13 | q_r13_r12,0.9267,232500,30000,202500,87.10
1116,21,11,3,q_r22_r7 | q_r7_r3 | q_r3_r13 | q_r13_r12,0.0527,13500,3000,10500,77.78
1117,21,12,2,q_r22_r18 | q_r18_r6 | q_r6_r13,0.0160,4500,4500,0,0.00
1118,21,12,3,q_r22_r7 | q_r7_r6 | q_r6_r13,0.5105,129000,129000,0,0.00
1119,21,13,0,q_r22_r7 | q_r7_r14,37.4209,9355500,9355500,0,0.00
1120,21,13,1,q_r22_r15 | q_r15_r2 | q_r2_r14,33.0508,8263500,8262000,1500,0.02
1121,21,13,2,q_r22_r7 | q_r7_r2 | q_r2_r14,22.4492,5613000,5613000,0,0.00
1122,21,13,3,q_r22_r19 | q_r19_r5 | q_r5_r7 | q_r7_r14,1.6153,405000,405000,0,0.00
1123,21,14,0,q_r22_r15,302.0041,75502500,75501000,1500,0.00
1124,21,15,0,q_r22_r16,48.8950,12225000,12225000,0,0.00
1125,21,15,3,q_r22_r15 | q_r15_r5 | q_r5_r1 | q_r1_r16,0.0873,22500,22500,0,0.00
1126,21,16,0,q_r22_r19 | q_r19_r17,6.6156,1654500,1654500,0,0.00
1127,21,17,0,q_r22_r18,179.2273,44808000,44806500,1500,0.00
1128,21,17,1,q_r22_r7 | q_r7_r6 | q_r6_r18,25.0537,6264000,6264000,0,0.00
1129,21,17,3,q_r22_r7 | q_r7_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,0.0361,10500,10500,0,0.00
1130,21,18,0,q_r22_r19,639.5260,159882000,159882000,0,0.00
1131,21,19,1,q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,1.2328,309000,309000,0,0.00
1132,21,19,3,q_r22_r15 | q_r15_r5 | q_r5_r1 | q_r1_r20,2.0818,520500,520500,0,0.00
1133,21,20,0,q_r22_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,0.2617,66000,64500,1500,2.27
1134,21,20,2,q_r22_r19 | q_r19_r5 | q_r5_r4 | q_r4_r21,1.2618,316500,315000,1500,0.47
